@relation ArticularyWordRecognition_channel_2

@attribute channel_2_0 numeric
@attribute channel_2_1 numeric
@attribute channel_2_2 numeric
@attribute channel_2_3 numeric
@attribute channel_2_4 numeric
@attribute channel_2_5 numeric
@attribute channel_2_6 numeric
@attribute channel_2_7 numeric
@attribute channel_2_8 numeric
@attribute channel_2_9 numeric
@attribute channel_2_10 numeric
@attribute channel_2_11 numeric
@attribute channel_2_12 numeric
@attribute channel_2_13 numeric
@attribute channel_2_14 numeric
@attribute channel_2_15 numeric
@attribute channel_2_16 numeric
@attribute channel_2_17 numeric
@attribute channel_2_18 numeric
@attribute channel_2_19 numeric
@attribute channel_2_20 numeric
@attribute channel_2_21 numeric
@attribute channel_2_22 numeric
@attribute channel_2_23 numeric
@attribute channel_2_24 numeric
@attribute channel_2_25 numeric
@attribute channel_2_26 numeric
@attribute channel_2_27 numeric
@attribute channel_2_28 numeric
@attribute channel_2_29 numeric
@attribute channel_2_30 numeric
@attribute channel_2_31 numeric
@attribute channel_2_32 numeric
@attribute channel_2_33 numeric
@attribute channel_2_34 numeric
@attribute channel_2_35 numeric
@attribute channel_2_36 numeric
@attribute channel_2_37 numeric
@attribute channel_2_38 numeric
@attribute channel_2_39 numeric
@attribute channel_2_40 numeric
@attribute channel_2_41 numeric
@attribute channel_2_42 numeric
@attribute channel_2_43 numeric
@attribute channel_2_44 numeric
@attribute channel_2_45 numeric
@attribute channel_2_46 numeric
@attribute channel_2_47 numeric
@attribute channel_2_48 numeric
@attribute channel_2_49 numeric
@attribute channel_2_50 numeric
@attribute channel_2_51 numeric
@attribute channel_2_52 numeric
@attribute channel_2_53 numeric
@attribute channel_2_54 numeric
@attribute channel_2_55 numeric
@attribute channel_2_56 numeric
@attribute channel_2_57 numeric
@attribute channel_2_58 numeric
@attribute channel_2_59 numeric
@attribute channel_2_60 numeric
@attribute channel_2_61 numeric
@attribute channel_2_62 numeric
@attribute channel_2_63 numeric
@attribute channel_2_64 numeric
@attribute channel_2_65 numeric
@attribute channel_2_66 numeric
@attribute channel_2_67 numeric
@attribute channel_2_68 numeric
@attribute channel_2_69 numeric
@attribute channel_2_70 numeric
@attribute channel_2_71 numeric
@attribute channel_2_72 numeric
@attribute channel_2_73 numeric
@attribute channel_2_74 numeric
@attribute channel_2_75 numeric
@attribute channel_2_76 numeric
@attribute channel_2_77 numeric
@attribute channel_2_78 numeric
@attribute channel_2_79 numeric
@attribute channel_2_80 numeric
@attribute channel_2_81 numeric
@attribute channel_2_82 numeric
@attribute channel_2_83 numeric
@attribute channel_2_84 numeric
@attribute channel_2_85 numeric
@attribute channel_2_86 numeric
@attribute channel_2_87 numeric
@attribute channel_2_88 numeric
@attribute channel_2_89 numeric
@attribute channel_2_90 numeric
@attribute channel_2_91 numeric
@attribute channel_2_92 numeric
@attribute channel_2_93 numeric
@attribute channel_2_94 numeric
@attribute channel_2_95 numeric
@attribute channel_2_96 numeric
@attribute channel_2_97 numeric
@attribute channel_2_98 numeric
@attribute channel_2_99 numeric
@attribute channel_2_100 numeric
@attribute channel_2_101 numeric
@attribute channel_2_102 numeric
@attribute channel_2_103 numeric
@attribute channel_2_104 numeric
@attribute channel_2_105 numeric
@attribute channel_2_106 numeric
@attribute channel_2_107 numeric
@attribute channel_2_108 numeric
@attribute channel_2_109 numeric
@attribute channel_2_110 numeric
@attribute channel_2_111 numeric
@attribute channel_2_112 numeric
@attribute channel_2_113 numeric
@attribute channel_2_114 numeric
@attribute channel_2_115 numeric
@attribute channel_2_116 numeric
@attribute channel_2_117 numeric
@attribute channel_2_118 numeric
@attribute channel_2_119 numeric
@attribute channel_2_120 numeric
@attribute channel_2_121 numeric
@attribute channel_2_122 numeric
@attribute channel_2_123 numeric
@attribute channel_2_124 numeric
@attribute channel_2_125 numeric
@attribute channel_2_126 numeric
@attribute channel_2_127 numeric
@attribute channel_2_128 numeric
@attribute channel_2_129 numeric
@attribute channel_2_130 numeric
@attribute channel_2_131 numeric
@attribute channel_2_132 numeric
@attribute channel_2_133 numeric
@attribute channel_2_134 numeric
@attribute channel_2_135 numeric
@attribute channel_2_136 numeric
@attribute channel_2_137 numeric
@attribute channel_2_138 numeric
@attribute channel_2_139 numeric
@attribute channel_2_140 numeric
@attribute channel_2_141 numeric
@attribute channel_2_142 numeric
@attribute channel_2_143 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0}

@data
0.74256,0.79296,0.80508,0.7776,0.7776,0.78799,0.79534,0.77609,0.77609,0.77479,0.78734,0.82,0.82,0.76333,0.74277,0.76895,0.76895,0.75186,0.72157,0.74342,0.74342,0.74083,0.7378,0.74883,0.74883,0.70665,0.69453,0.69475,0.69475,0.67247,0.61665,0.61341,0.61341,0.59524,0.49118,0.46414,0.35468,0.35468,0.21861,0.1152,0.029102,0.029102,-0.10178,-0.21751,-0.41113,-0.41113,-0.50934,-0.60258,-0.72502,-0.72502,-0.90306,-0.97899,-1.1382,-1.1382,-1.2552,-1.3636,-1.4318,-1.4318,-1.4804,-1.5629,-1.5616,-1.5616,-1.6334,-1.6734,-1.7545,-1.7545,-1.7738,-1.8,-1.853,-1.853,-1.8755,-1.8192,-1.8411,-1.8305,-1.8305,-1.7643,-1.7219,-1.6596,-1.6596,-1.6137,-1.5267,-1.4166,-1.4166,-1.361,-1.1964,-1.0547,-1.0547,-0.90328,-0.72675,-0.60258,-0.60258,-0.38647,-0.18204,-0.042503,-0.042503,0.13445,0.298,0.3921,0.3921,0.52774,0.5948,0.68696,0.68696,0.83601,0.90718,0.95153,0.95153,1.04,1.0582,1.1088,1.0757,1.0757,1.1339,1.0573,1.0792,1.0792,1.0504,0.94309,0.92838,0.92838,0.90113,0.81222,0.81265,0.81265,0.73628,0.70297,0.71768,0.71768,0.70665,0.661,0.56949,0.56949,0.59978,0.53164,0.52623,0.52623,0.55413,0.58658,0.56603,0.56603,0.58896,0.56733,0.65732,0.65732,6.0
0.93535,0.94626,0.94626,1.0186,0.93349,0.93349,0.98032,0.87468,0.87468,0.85579,0.86749,0.86749,0.77356,0.76504,0.76504,0.67776,0.70969,0.70969,0.6131,0.57478,0.57478,0.53566,0.45077,0.45077,0.40234,0.40234,0.35204,0.27434,0.27434,0.12612,0.085936,0.085936,-0.096614,-0.18736,-0.18736,-0.27198,-0.39146,-0.39146,-0.48939,-0.67008,-0.67008,-0.74751,-0.78211,-0.78211,-0.9423,-0.98462,-0.98462,-1.1177,-1.1177,-1.2034,-1.2741,-1.2741,-1.3593,-1.4027,-1.4027,-1.4966,-1.4814,-1.4814,-1.541,-1.6281,-1.6281,-1.6717,-1.6416,-1.6416,-1.6446,-1.7066,-1.7066,-1.6714,-1.6714,-1.6714,-1.611,-1.611,-1.6073,-1.5943,-1.5943,-1.5248,-1.3548,-1.3548,-1.3415,-1.2478,-1.2478,-1.065,-0.94842,-0.94842,-0.79036,-0.56204,-0.56204,-0.37603,-0.23446,-0.23446,0.006902,0.1812,0.1812,0.30707,0.45077,0.45077,0.61496,0.61496,0.75254,0.87707,0.87707,0.91513,0.98538,0.98538,1.1091,1.1357,1.1357,1.1554,1.1639,1.1639,1.2092,1.1605,1.1605,1.1852,1.153,1.153,1.144,1.0631,1.0631,1.0402,1.0402,0.94147,0.92444,0.92444,0.85525,0.81161,0.81161,0.74748,0.74349,0.74349,0.72646,0.64104,0.64104,0.67909,0.65727,0.65727,0.62161,0.64636,0.64636,0.62667,0.66818,0.66818,0.68388,0.68388,6.0
0.88848,0.83347,0.83347,0.84264,0.81291,0.81291,0.82902,0.82902,0.83736,0.81818,0.81818,0.78595,0.77234,0.77234,0.82069,0.82069,0.77484,0.71816,0.71816,0.71844,0.71955,0.71955,0.65953,0.65953,0.49004,0.46754,0.46754,0.31222,0.21525,0.21525,0.062435,0.062435,-0.13123,-0.27543,-0.27543,-0.43436,-0.58968,-0.58968,-0.7061,-0.7061,-0.84585,-1.0045,-1.0045,-1.172,-1.2532,-1.2532,-1.3704,-1.3704,-1.4482,-1.5774,-1.5774,-1.6308,-1.7469,-1.7469,-1.7808,-1.7808,-1.7052,-1.6927,-1.6927,-1.7347,-1.7889,-1.7889,-1.7478,-1.7478,-1.6619,-1.6555,-1.6555,-1.6377,-1.5205,-1.5205,-1.4718,-1.4718,-1.3729,-1.286,-1.286,-1.1982,-0.97005,-0.97005,-0.81612,-0.81612,-0.64414,-0.48687,-0.48687,-0.28432,-0.028422,-0.028422,0.103,0.103,0.34584,0.522,0.522,0.59452,0.80651,0.80651,0.90654,0.90654,1.0177,1.0566,1.0566,1.1058,1.1777,1.1777,1.1788,1.1788,1.1977,1.2397,1.2397,1.1897,1.1852,1.1852,1.1227,1.1227,0.99184,0.97934,0.97934,0.90126,0.87348,0.87348,0.76234,0.76234,0.70065,0.70343,0.70343,0.55895,0.57757,0.57757,0.52839,0.52839,0.4781,0.42864,0.42864,0.44087,0.33139,0.33139,0.40419,0.40419,0.37085,0.37418,0.37418,0.32111,0.35751,0.35751,0.4392,0.4392,6.0
0.70673,0.68392,0.68392,0.77423,0.77423,0.7335,0.7335,0.72489,0.72722,0.72722,0.73909,0.73909,0.67997,0.67997,0.73885,0.73885,0.70092,0.65064,0.65064,0.66018,0.66018,0.63342,0.63342,0.63132,0.60199,0.60199,0.52891,0.52891,0.5054,0.5054,0.44185,0.44185,0.35131,0.27706,0.27706,0.15067,0.15067,0.028941,0.028941,-0.13376,-0.18962,-0.18962,-0.28226,-0.28226,-0.43215,-0.43215,-0.60416,-0.60416,-0.7231,-0.91373,-0.91373,-0.99869,-0.99869,-1.1309,-1.1309,-1.1595,-1.2701,-1.2701,-1.3429,-1.3429,-1.4414,-1.4414,-1.4933,-1.4933,-1.4777,-1.5371,-1.5371,-1.5457,-1.5457,-1.507,-1.507,-1.5473,-1.5247,-1.5247,-1.5682,-1.5682,-1.4698,-1.4698,-1.4677,-1.4677,-1.4812,-1.3553,-1.3553,-1.3057,-1.3057,-1.224,-1.224,-1.086,-1.0129,-1.0129,-0.89627,-0.89627,-0.80806,-0.80806,-0.60672,-0.60672,-0.50617,-0.32392,-0.32392,-0.068119,-0.068119,0.039415,0.039415,0.20491,0.37086,0.37086,0.52448,0.52448,0.7456,0.7456,0.8415,0.8415,0.91017,1.0384,1.0384,1.1196,1.1196,1.1869,1.1869,1.2218,1.2521,1.2521,1.2644,1.2644,1.3128,1.3128,1.3219,1.3219,1.277,1.3007,1.3007,1.2654,1.2654,1.2207,1.2207,1.1639,1.1096,1.1096,0.99256,0.99256,1.01,1.01,0.95835,0.95835,6.0
0.78098,0.82042,0.82042,0.7997,0.78695,0.78695,0.78197,0.78197,0.8529,0.75049,0.75049,0.75846,0.7232,0.7232,0.73814,0.73814,0.71064,0.6698,0.6698,0.64709,0.64709,0.62378,0.62238,0.62238,0.53512,0.47256,0.47256,0.45502,0.45502,0.37413,0.22431,0.22431,0.15935,0.004547,0.004547,-0.10543,-0.10543,-0.26462,-0.33814,-0.33814,-0.45151,-0.45151,-0.58161,-0.72187,-0.72187,-0.88605,-1.0136,-1.0136,-1.0994,-1.0994,-1.1811,-1.2622,-1.2622,-1.3345,-1.3345,-1.4053,-1.4634,-1.4634,-1.4553,-1.5246,-1.5246,-1.5844,-1.5844,-1.5603,-1.6196,-1.6196,-1.5858,-1.569,-1.569,-1.588,-1.588,-1.5652,-1.5738,-1.5738,-1.4977,-1.4977,-1.4838,-1.4459,-1.4459,-1.3036,-1.1867,-1.1867,-1.1624,-1.1624,-1.0297,-0.95996,-0.95996,-0.75933,-0.66668,-0.66668,-0.47601,-0.47601,-0.31862,-0.08511,-0.08511,0.07408,0.07408,0.21992,0.42314,0.42314,0.54309,0.70228,0.70228,0.81086,0.81086,0.95451,1.0448,1.0448,1.1051,1.1051,1.2024,1.2444,1.2444,1.2402,1.3084,1.3084,1.2683,1.2683,1.257,1.2438,1.2438,1.2434,1.2038,1.2038,1.1611,1.1611,1.0962,1.0478,1.0478,0.88558,0.88558,0.8517,0.78875,0.78875,0.74691,0.67299,0.67299,0.65486,0.65486,0.64868,0.66641,0.66641,0.6174,0.6174,6.0
0.81792,0.83323,0.85481,0.85481,0.80411,0.81691,0.81691,0.84803,0.8129,0.8129,0.77726,0.7366,0.68038,0.68038,0.67762,0.62692,0.62692,0.64826,0.60735,0.60735,0.48487,0.48286,0.48286,0.27681,0.18646,0.03111,0.03111,-0.16013,-0.22564,-0.22564,-0.37823,-0.48389,-0.48389,-0.64502,-0.84278,-0.84278,-0.95095,-1.0897,-1.2072,-1.2072,-1.3427,-1.4306,-1.4306,-1.5076,-1.5495,-1.5495,-1.6509,-1.6273,-1.666,-1.666,-1.6856,-1.6564,-1.6564,-1.7405,-1.7747,-1.7747,-1.724,-1.7398,-1.7398,-1.8068,-1.7157,-1.6713,-1.6713,-1.5884,-1.4898,-1.4898,-1.4346,-1.3467,-1.3467,-1.293,-1.2014,-1.2014,-1.0877,-0.91055,-0.73512,-0.73512,-0.58227,-0.41286,-0.41286,-0.21761,0.021322,0.021322,0.18772,0.37595,0.51122,0.51122,0.56067,0.73735,0.73735,0.84452,1.0087,1.0087,1.0466,1.108,1.108,1.2007,1.1924,1.227,1.227,1.1718,1.1994,1.1994,1.1971,1.0947,1.0947,1.0955,1.0242,1.0242,0.9301,0.89873,0.78127,0.78127,0.76797,0.63797,0.63797,0.6844,0.61939,0.61939,0.55289,0.58853,0.517,0.517,0.53582,0.61212,0.61212,0.46605,0.53206,0.53206,0.58652,0.57146,0.57146,0.59605,0.60609,0.5554,0.5554,0.57723,0.5702,0.5702,0.647,0.62441,0.62441,0.65955,0.60634,0.60634,6.0
0.80006,0.75835,0.72747,0.72747,0.78528,0.72649,0.72649,0.7613,0.73831,0.7659,0.7659,0.74094,0.72058,0.72058,0.66277,0.74915,0.71729,0.71729,0.65719,0.59609,0.59609,0.68576,0.68445,0.68445,0.67525,0.63255,0.63781,0.63781,0.55307,0.50084,0.50084,0.43647,0.36717,0.35304,0.35304,0.24794,0.10277,0.10277,-0.001024,-0.056532,-0.17313,-0.17313,-0.35903,-0.46906,-0.46906,-0.58303,-0.7581,-0.7581,-0.7755,-0.9867,-1.0826,-1.0826,-1.1841,-1.2931,-1.2931,-1.3559,-1.4288,-1.5135,-1.5135,-1.5431,-1.6268,-1.6268,-1.6791,-1.617,-1.7201,-1.7201,-1.6945,-1.7231,-1.7231,-1.7733,-1.7723,-1.7723,-1.7093,-1.6094,-1.615,-1.615,-1.6498,-1.681,-1.681,-1.5818,-1.4774,-1.3486,-1.3486,-1.2468,-1.0695,-1.0695,-0.95746,-0.79751,-0.62212,-0.62212,-0.38629,-0.17871,-0.17871,-0.079195,0.1274,0.1274,0.31133,0.53336,0.58164,0.58164,0.78988,0.90943,0.90943,1.0201,1.0681,1.1459,1.1459,1.2418,1.1935,1.1935,1.1922,1.2228,1.1889,1.1889,1.233,1.1003,1.1003,1.1341,1.053,1.053,0.94523,0.91633,0.86049,0.86049,0.85064,0.81648,0.81648,0.75309,0.73601,0.66934,0.66934,0.66605,0.57836,0.57836,0.63419,0.60135,0.5754,0.5754,0.51398,0.50446,0.50446,0.49362,0.52154,0.52154,6.0
0.78542,0.77272,0.77272,0.69067,0.69067,0.65682,0.65682,0.63871,0.57712,0.57712,0.48778,0.48778,0.41137,0.41137,0.24633,0.24633,0.18356,0.002762,0.002762,-0.07247,-0.07247,-0.21988,-0.21988,-0.36141,-0.49307,-0.49307,-0.61861,-0.61861,-0.71594,-0.71594,-0.8871,-0.8871,-1.0416,-1.0665,-1.0665,-1.1723,-1.1723,-1.2503,-1.2503,-1.421,-1.4368,-1.4368,-1.5096,-1.5096,-1.4878,-1.4878,-1.5094,-1.5094,-1.6004,-1.6011,-1.6011,-1.5898,-1.5898,-1.6352,-1.6352,-1.5506,-1.5513,-1.5513,-1.5343,-1.5343,-1.4351,-1.4351,-1.3719,-1.3719,-1.3352,-1.2353,-1.2353,-1.1196,-1.1196,-1.0366,-1.0366,-0.82973,-0.69714,-0.69714,-0.54691,-0.54691,-0.39315,-0.39315,-0.19096,-0.19096,0.053074,0.17721,0.17721,0.36435,0.36435,0.48637,0.48637,0.68432,0.7786,0.7786,0.83855,0.83855,0.97891,0.97891,1.0626,1.0626,1.1811,1.1973,1.1973,1.2488,1.2488,1.2709,1.2709,1.2504,1.301,1.301,1.2634,1.2634,1.2107,1.2107,1.1898,1.1898,1.1287,1.1501,1.1501,1.0292,1.0292,1.0391,1.0391,0.95187,0.9159,0.9159,0.87334,0.87334,0.84913,0.84913,0.77719,0.77719,0.75203,0.71206,0.71206,0.72758,0.72758,0.65729,0.65729,0.67821,0.57759,0.57759,0.60251,0.60251,0.59146,0.59146,0.58793,0.58793,6.0
0.75142,0.67093,0.67093,0.7328,0.69281,0.69281,0.71671,0.73079,0.73079,0.71268,0.724,0.724,0.72023,0.72425,0.72425,0.70262,0.68703,0.68703,0.68929,0.65558,0.65558,0.61433,0.63219,0.63219,0.58465,0.58465,0.55069,0.48957,0.48957,0.44731,0.31526,0.31526,0.22973,0.18345,0.18345,-0.0052,-0.035636,-0.035636,-0.20467,-0.32842,-0.32842,-0.46224,-0.62448,-0.62448,-0.68686,-0.82546,-0.82546,-1.0166,-1.0166,-1.0468,-1.1736,-1.1736,-1.2453,-1.3605,-1.3605,-1.362,-1.4115,-1.4115,-1.4762,-1.5079,-1.5079,-1.5184,-1.5396,-1.5396,-1.562,-1.5489,-1.5489,-1.5994,-1.5828,-1.5828,-1.6085,-1.6085,-1.5501,-1.4933,-1.4933,-1.5471,-1.4636,-1.4636,-1.4274,-1.3358,-1.3358,-1.2805,-1.2314,-1.2314,-1.163,-0.99851,-0.99851,-0.89664,-0.7749,-0.7749,-0.6363,-0.47834,-0.47834,-0.32188,-0.1443,-0.1443,0.035046,0.035046,0.19251,0.37638,0.37638,0.45637,0.60553,0.60553,0.72224,0.79871,0.79871,0.90309,1.0465,1.0465,1.1,1.2527,1.2527,1.2457,1.2034,1.2034,1.2839,1.3063,1.3063,1.3136,1.3136,1.2568,1.2316,1.2316,1.2449,1.1156,1.1156,1.1091,1.047,1.047,1.0037,0.96397,0.96397,0.86511,0.80198,0.80198,0.83292,0.80902,0.80902,0.79393,0.78688,0.78688,0.7562,0.7562,6.0
0.54567,0.57309,0.6017,0.6017,0.6327,0.58342,0.52421,0.52421,0.57348,0.66608,0.66608,0.58024,0.60607,0.63349,0.63349,0.61958,0.59216,0.59216,0.52739,0.60369,0.53772,0.53772,0.46817,0.55202,0.55202,0.49798,0.51467,0.43002,0.43002,0.43479,0.37081,0.37081,0.32153,0.19555,0.15263,0.15263,0.062423,-0.18715,-0.18715,-0.1637,-0.33896,-0.48639,-0.48639,-0.6235,-0.77848,-0.77848,-0.84882,-1.0209,-1.1052,-1.1052,-1.2609,-1.2589,-1.2589,-1.41,-1.47,-1.5959,-1.5959,-1.5141,-1.6158,-1.6158,-1.716,-1.6965,-1.716,-1.716,-1.7887,-1.7152,-1.7152,-1.7283,-1.7227,-1.6806,-1.6806,-1.7513,-1.6075,-1.6075,-1.6691,-1.5566,-1.4966,-1.4966,-1.4533,-1.3229,-1.3229,-1.2264,-1.1063,-1.0094,-1.0094,-0.71927,-0.57541,-0.57541,-0.34253,-0.12038,0.009568,0.009568,0.22377,0.47135,0.47135,0.59018,0.66608,0.83299,0.83299,0.93194,1.1096,1.1096,1.0627,1.1557,1.2217,1.2217,1.2932,1.286,1.286,1.3504,1.2415,1.2356,1.2356,1.1839,1.1728,1.1728,1.0746,1.0563,0.9685,0.9685,0.94625,0.76742,0.76742,0.86518,0.8318,0.8461,0.8461,0.66648,0.67482,0.67482,0.66012,0.67721,0.65734,0.65734,0.63389,0.62992,0.62992,0.55123,0.63111,0.6017,0.6017,0.57348,0.62554,0.62554,6.0
0.86068,0.89884,0.91852,0.91156,0.91156,0.9418,0.8746,0.943,0.943,0.925,0.877,0.92116,0.919,0.919,0.8902,0.92476,0.89308,0.89308,0.96196,0.91636,0.91228,0.93388,0.93388,0.87076,0.84652,0.88492,0.88492,0.82252,0.82444,0.83188,0.75292,0.75292,0.79468,0.75508,0.63916,0.63916,0.60388,0.55012,0.48076,0.31228,0.31228,0.193,0.1018,-0.005723,-0.005723,-0.2078,-0.27836,-0.43653,-0.53061,-0.53061,-0.68805,-0.76989,-0.89757,-0.89757,-1.0245,-1.1342,-1.2098,-1.3368,-1.3368,-1.3795,-1.3728,-1.4997,-1.4997,-1.5518,-1.5806,-1.5525,-1.6528,-1.6528,-1.6324,-1.6745,-1.6913,-1.6913,-1.7349,-1.7114,-1.7496,-1.7462,-1.7462,-1.7453,-1.6528,-1.6567,-1.6567,-1.626,-1.5679,-1.5079,-1.4673,-1.4673,-1.3495,-1.2304,-1.1318,-1.1318,-1.0418,-0.98037,-0.80181,-0.64221,-0.64221,-0.54261,-0.33092,-0.18476,-0.18476,-0.009803,0.10852,0.23044,0.39148,0.39148,0.51628,0.54556,0.62452,0.62452,0.74644,0.7678,0.83716,0.82972,0.82972,0.89764,0.88036,0.92428,0.92428,0.90796,0.90508,0.87532,0.8758,0.8758,0.8134,0.81916,0.8014,0.8014,0.7738,0.72964,0.72268,0.72508,0.72508,0.6946,0.67372,0.64396,0.64396,0.62716,0.66316,0.64204,0.6814,0.6814,0.67948,0.67444,0.679,0.679,6.0
1.5583,1.4512,1.4512,1.5147,1.5147,1.473,1.473,1.5698,1.5698,1.4736,1.4736,1.5111,1.5111,1.4228,1.4228,1.3502,1.3502,1.3738,1.3738,1.1693,1.1693,1.1747,1.1747,1.0628,0.88917,0.88917,0.71675,0.71675,0.82444,0.82444,0.50018,0.50018,0.23883,0.23883,0.016805,0.016805,-0.2754,-0.2754,-0.43874,-0.43874,-0.71158,-0.71158,-1.0915,-1.0915,-1.1447,-1.1447,-1.3704,-1.3704,-1.371,-1.4152,-1.4152,-1.4454,-1.4454,-1.6632,-1.6632,-1.4684,-1.4684,-1.5113,-1.5113,-1.6051,-1.6051,-1.6196,-1.6196,-1.5936,-1.5936,-1.4648,-1.4648,-1.4182,-1.4182,-1.3008,-1.3008,-1.2609,-1.1423,-1.1423,-1.0504,-1.0504,-0.99047,-0.99047,-0.97837,-0.97837,-0.7509,-0.7509,-0.84588,-0.84588,-0.65108,-0.65108,-0.61297,-0.61297,-0.45084,-0.45084,-0.48593,-0.48593,-0.27358,-0.27358,-0.24817,-0.24817,0.001076,0.013175,0.013175,-0.006184,-0.006184,0.11299,0.11299,0.15232,0.15232,0.38826,0.38826,0.45117,0.45117,0.21402,0.21402,0.41004,0.41004,0.50683,0.50683,0.47114,0.47114,0.5643,0.5643,0.68651,0.63629,0.63629,0.71796,0.71796,0.63327,0.63327,0.57277,0.57277,0.59032,0.59032,0.56188,0.56188,0.60484,0.60484,0.63085,0.63085,0.59274,0.59274,0.82988,0.82988,0.69619,0.69619,0.66533,0.66533,7.0
1.848,1.848,1.8908,1.8908,1.6009,1.6009,1.7531,1.7531,1.6025,1.6025,1.4998,1.4998,1.4998,1.4204,1.4204,1.2976,1.2976,1.1083,1.1083,0.99946,0.99946,0.86534,0.86534,0.86534,0.59814,0.59814,0.49033,0.49033,0.26698,0.26698,-0.20243,-0.20243,-0.51864,-0.51864,-0.70847,-0.70847,-0.70847,-0.86167,-0.86167,-0.92357,-0.92357,-1.1964,-1.1964,-1.1531,-1.1531,-1.2491,-1.2491,-1.2491,-1.2872,-1.2872,-1.4884,-1.4884,-1.3904,-1.3904,-1.3574,-1.3574,-1.3022,-1.3022,-1.3605,-1.3605,-1.3605,-1.4115,-1.4115,-1.3625,-1.3625,-1.2496,-1.2496,-1.279,-1.279,-1.2217,-1.2217,-1.2217,-1.1217,-1.1217,-1.0907,-1.0907,-0.85806,-0.85806,-0.87353,-0.87353,-0.78533,-0.78533,-0.63212,-0.63212,-0.63212,-0.51554,-0.51554,-0.46757,-0.46757,-0.34016,-0.34016,-0.28187,-0.28187,-0.17922,-0.17922,-0.17922,-0.20243,-0.20243,-0.028597,-0.028597,0.049294,0.049294,0.15865,0.15865,0.097783,0.097783,0.1829,0.1829,0.1829,0.25099,0.25099,0.36705,0.36705,0.42534,0.42534,0.5022,0.5022,0.57441,0.57441,0.57441,0.6879,0.6879,0.69718,0.69718,0.64921,0.64921,0.75289,0.75289,0.78591,0.78591,0.76682,0.76682,0.76682,0.89526,0.89526,0.87257,0.87257,0.96439,0.96439,0.96542,0.96542,1.1625,1.1625,1.1625,7.0
0.99054,0.97743,0.97743,0.89815,0.84115,0.84115,0.70552,0.70552,0.62034,0.56923,0.56923,0.39298,0.39298,0.28487,0.16955,0.16955,-0.016531,-0.016531,-0.28124,-0.52432,-0.52432,-0.65013,-0.89649,-0.89649,-1.1756,-1.1756,-1.3591,-1.5399,-1.5399,-1.5497,-1.5497,-1.6651,-1.8197,-1.8197,-1.8046,-1.8046,-1.8144,-1.745,-1.745,-1.7588,-1.7607,-1.7607,-1.6336,-1.6336,-1.6048,-1.479,-1.479,-1.5366,-1.5366,-1.3597,-1.2863,-1.2863,-1.2949,-1.2949,-1.1363,-1.0963,-1.0963,-1.1094,-1.1055,-1.1055,-0.91221,-0.91221,-0.64947,-0.51712,-0.51712,-0.26224,-0.26224,-0.46601,-0.58788,-0.58788,-0.22948,-0.22948,-0.17771,0.056854,0.056854,0.048991,-0.011944,-0.011944,0.35563,0.35563,0.21214,0.21083,0.21083,0.35105,0.35105,0.28487,0.40805,0.40805,0.53451,0.52337,0.52337,0.58168,0.58168,0.58234,0.73173,0.73173,0.7599,0.7599,0.70028,0.78939,0.78939,0.85163,0.85163,0.87719,0.89946,0.89946,1.0338,1.0338,0.89029,0.89095,0.89095,0.97154,0.9545,0.9545,0.90995,0.90995,0.97481,0.99119,0.99119,0.91191,0.91191,0.88439,0.9545,0.9545,1.0095,1.0095,0.95647,1.0692,1.0692,1.0076,0.93157,0.93157,1.0272,1.0272,1.0456,0.9794,0.9794,1.1393,1.1393,1.0692,0.95778,0.95778,0.9486,0.9486,7.0
2.1266,2.1266,2.1266,1.9618,1.9618,1.9618,1.9963,1.9963,1.9963,1.8497,1.8497,1.8497,1.8497,1.7578,1.7578,1.7578,1.5004,1.5004,1.5004,1.258,1.258,1.258,1.1766,1.1766,1.1766,1.1766,0.78301,0.78301,0.78301,0.45004,0.45004,0.45004,0.15877,0.15877,0.15877,0.15877,-0.0543,-0.0543,-0.0543,-0.17485,-0.17485,-0.17485,-0.43093,-0.43093,-0.43093,-0.70199,-0.70199,-0.70199,-0.70199,-0.94439,-0.94439,-0.94439,-1.0884,-1.0884,-1.0884,-1.091,-1.091,-1.091,-1.1412,-1.1412,-1.1412,-1.1412,-1.1373,-1.1373,-1.1373,-1.0786,-1.0786,-1.0786,-1.104,-1.104,-1.104,-1.104,-1.1307,-1.1307,-1.1307,-1.1588,-1.1588,-1.1588,-1.0219,-1.0219,-1.0219,-1.0017,-1.0017,-1.0017,-1.0017,-1.0591,-1.0591,-1.0591,-0.87336,-0.87336,-0.87336,-0.74369,-0.74369,-0.74369,-0.74174,-0.74174,-0.74174,-0.74174,-0.52345,-0.52345,-0.52345,-0.29279,-0.29279,-0.29279,-0.38206,-0.38206,-0.38206,-0.38206,-0.24522,-0.24522,-0.24522,-0.18592,-0.18592,-0.18592,-0.013249,-0.013249,-0.013249,0.078627,0.078627,0.078627,0.078627,0.149,0.149,0.149,0.18028,0.18028,0.18028,0.44874,0.44874,0.44874,0.56863,0.56863,0.56863,0.56863,0.56798,0.56798,0.56798,0.55886,0.55886,0.55886,0.87228,0.87228,0.87228,0.87228,7.0
