@relation ArticularyWordRecognition_channel_7

@attribute channel_7_0 numeric
@attribute channel_7_1 numeric
@attribute channel_7_2 numeric
@attribute channel_7_3 numeric
@attribute channel_7_4 numeric
@attribute channel_7_5 numeric
@attribute channel_7_6 numeric
@attribute channel_7_7 numeric
@attribute channel_7_8 numeric
@attribute channel_7_9 numeric
@attribute channel_7_10 numeric
@attribute channel_7_11 numeric
@attribute channel_7_12 numeric
@attribute channel_7_13 numeric
@attribute channel_7_14 numeric
@attribute channel_7_15 numeric
@attribute channel_7_16 numeric
@attribute channel_7_17 numeric
@attribute channel_7_18 numeric
@attribute channel_7_19 numeric
@attribute channel_7_20 numeric
@attribute channel_7_21 numeric
@attribute channel_7_22 numeric
@attribute channel_7_23 numeric
@attribute channel_7_24 numeric
@attribute channel_7_25 numeric
@attribute channel_7_26 numeric
@attribute channel_7_27 numeric
@attribute channel_7_28 numeric
@attribute channel_7_29 numeric
@attribute channel_7_30 numeric
@attribute channel_7_31 numeric
@attribute channel_7_32 numeric
@attribute channel_7_33 numeric
@attribute channel_7_34 numeric
@attribute channel_7_35 numeric
@attribute channel_7_36 numeric
@attribute channel_7_37 numeric
@attribute channel_7_38 numeric
@attribute channel_7_39 numeric
@attribute channel_7_40 numeric
@attribute channel_7_41 numeric
@attribute channel_7_42 numeric
@attribute channel_7_43 numeric
@attribute channel_7_44 numeric
@attribute channel_7_45 numeric
@attribute channel_7_46 numeric
@attribute channel_7_47 numeric
@attribute channel_7_48 numeric
@attribute channel_7_49 numeric
@attribute channel_7_50 numeric
@attribute channel_7_51 numeric
@attribute channel_7_52 numeric
@attribute channel_7_53 numeric
@attribute channel_7_54 numeric
@attribute channel_7_55 numeric
@attribute channel_7_56 numeric
@attribute channel_7_57 numeric
@attribute channel_7_58 numeric
@attribute channel_7_59 numeric
@attribute channel_7_60 numeric
@attribute channel_7_61 numeric
@attribute channel_7_62 numeric
@attribute channel_7_63 numeric
@attribute channel_7_64 numeric
@attribute channel_7_65 numeric
@attribute channel_7_66 numeric
@attribute channel_7_67 numeric
@attribute channel_7_68 numeric
@attribute channel_7_69 numeric
@attribute channel_7_70 numeric
@attribute channel_7_71 numeric
@attribute channel_7_72 numeric
@attribute channel_7_73 numeric
@attribute channel_7_74 numeric
@attribute channel_7_75 numeric
@attribute channel_7_76 numeric
@attribute channel_7_77 numeric
@attribute channel_7_78 numeric
@attribute channel_7_79 numeric
@attribute channel_7_80 numeric
@attribute channel_7_81 numeric
@attribute channel_7_82 numeric
@attribute channel_7_83 numeric
@attribute channel_7_84 numeric
@attribute channel_7_85 numeric
@attribute channel_7_86 numeric
@attribute channel_7_87 numeric
@attribute channel_7_88 numeric
@attribute channel_7_89 numeric
@attribute channel_7_90 numeric
@attribute channel_7_91 numeric
@attribute channel_7_92 numeric
@attribute channel_7_93 numeric
@attribute channel_7_94 numeric
@attribute channel_7_95 numeric
@attribute channel_7_96 numeric
@attribute channel_7_97 numeric
@attribute channel_7_98 numeric
@attribute channel_7_99 numeric
@attribute channel_7_100 numeric
@attribute channel_7_101 numeric
@attribute channel_7_102 numeric
@attribute channel_7_103 numeric
@attribute channel_7_104 numeric
@attribute channel_7_105 numeric
@attribute channel_7_106 numeric
@attribute channel_7_107 numeric
@attribute channel_7_108 numeric
@attribute channel_7_109 numeric
@attribute channel_7_110 numeric
@attribute channel_7_111 numeric
@attribute channel_7_112 numeric
@attribute channel_7_113 numeric
@attribute channel_7_114 numeric
@attribute channel_7_115 numeric
@attribute channel_7_116 numeric
@attribute channel_7_117 numeric
@attribute channel_7_118 numeric
@attribute channel_7_119 numeric
@attribute channel_7_120 numeric
@attribute channel_7_121 numeric
@attribute channel_7_122 numeric
@attribute channel_7_123 numeric
@attribute channel_7_124 numeric
@attribute channel_7_125 numeric
@attribute channel_7_126 numeric
@attribute channel_7_127 numeric
@attribute channel_7_128 numeric
@attribute channel_7_129 numeric
@attribute channel_7_130 numeric
@attribute channel_7_131 numeric
@attribute channel_7_132 numeric
@attribute channel_7_133 numeric
@attribute channel_7_134 numeric
@attribute channel_7_135 numeric
@attribute channel_7_136 numeric
@attribute channel_7_137 numeric
@attribute channel_7_138 numeric
@attribute channel_7_139 numeric
@attribute channel_7_140 numeric
@attribute channel_7_141 numeric
@attribute channel_7_142 numeric
@attribute channel_7_143 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0}

@data
1.944,2.2636,2.2636,1.8774,1.8774,1.1715,1.1715,1.8474,0.92178,0.92178,0.21922,0.21922,0.37572,0.37572,1.338,0.47228,0.47228,0.6887,0.6887,-0.23694,-0.23694,0.75196,-0.37678,-0.37678,0.17261,0.17261,0.11933,0.11933,0.45896,0.54886,0.54886,0.20923,0.20923,0.31911,0.31911,0.35907,0.016116,0.016116,0.79858,0.79858,0.20923,0.20923,0.40901,0.17594,0.17594,0.47228,0.47228,0.66872,0.66872,0.5089,1.1615,1.1615,0.49225,0.49225,0.47228,0.47228,0.89847,0.79192,0.79192,0.86184,0.86184,0.79192,0.79192,0.59214,1.1881,1.1881,0.12266,0.12266,0.64209,0.64209,1.0183,1.0183,0.26584,0.34242,0.34242,0.022776,0.022776,0.07272,0.07272,-0.10042,-0.46335,-0.46335,-0.11707,-0.11707,0.48892,0.48892,-0.3002,0.35574,0.35574,-0.51329,-0.51329,0.29581,0.29581,0.092698,-0.24692,-0.24692,0.25252,0.25252,0.76195,0.76195,-0.82295,0.062731,0.062731,-0.59654,-0.59654,-0.16701,-0.16701,-0.93616,-0.177,-0.177,-0.49665,-0.49665,0.66539,0.66539,-0.023839,-1.046,-1.046,-0.35014,-0.35014,-1.1726,-1.1726,-1.8551,-1.6953,-1.6953,-1.8884,-1.8884,-0.39343,-0.39343,-1.8918,-2.0949,-2.0949,-1.5588,-1.5588,-1.8152,-1.8152,-1.6787,-1.1892,-1.1892,-2.298,-2.298,-2.3646,-2.3646,-2.2347,-2.2347,8.0
0.28857,0.52239,0.52239,1.3909,1.8474,1.8474,0.78405,0.86756,0.86756,0.81745,-0.14011,-0.14011,0.58363,0.58363,0.18836,0.18279,0.18279,-0.33496,0.24403,0.24403,-0.99189,0.060311,0.060311,0.52239,0.52239,0.45002,0.049177,0.049177,1.2628,-0.7024,-0.7024,0.026908,-0.4129,-0.4129,-1.2591,-1.2591,-0.47414,-1.454,-1.454,-2.1944,-2.2222,-2.2222,-2.0664,-2.0274,-2.0274,-2.9794,-2.4282,-2.4282,-1.3538,-1.3538,-0.017629,-0.32383,-0.32383,-0.47414,-0.77477,-0.77477,-1.0643,-0.60775,-0.60775,0.16609,0.16609,-0.54651,0.11042,0.11042,1.2851,-0.85828,-0.85828,-0.19021,-0.81374,-0.81374,1.0401,1.0401,1.029,0.45558,0.45558,0.42218,0.32197,0.32197,-0.35166,0.9288,0.9288,0.27743,1.2628,1.2628,0.60033,0.60033,2.4375,2.9887,2.9887,0.57249,0.80632,0.80632,-0.023197,1.0179,1.0179,0.83972,0.83972,1.3742,0.3164,0.3164,-0.25702,0.82302,0.82302,1.5468,1.2907,1.2907,0.70054,0.70054,0.27187,-0.63002,-0.63002,0.093715,0.038043,0.038043,-0.13454,-0.039898,-0.039898,-0.55765,-0.79704,-0.79704,0.065879,0.065879,-0.7024,-0.1067,-0.1067,0.46672,-0.65786,-0.65786,-0.70796,-0.15681,-0.15681,-0.12897,-0.12897,0.2496,0.50569,0.50569,-0.23475,-0.14011,-0.14011,0.088147,-0.43517,-0.43517,-1.1979,-1.1979,8.0
0.11508,0.7889,0.7889,-0.3973,-0.3973,0.55025,0.55025,1.2802,1.2802,-0.17971,-0.17971,-0.95881,-0.95881,-0.69209,-0.69209,1.1398,1.1398,1.8277,1.8277,1.189,1.189,-0.42538,-0.42538,1.1469,1.1469,0.99245,0.99245,0.77486,0.77486,0.037873,0.037873,0.85207,0.85207,-0.62191,-0.62191,0.58535,0.36074,0.36074,-0.74123,-0.74123,0.67659,0.67659,-0.64296,-0.64296,0.11508,0.11508,-1.2255,-1.2255,0.73275,0.73275,-1.5624,-1.5624,-0.16568,-0.16568,-2.6644,-2.6644,-1.0641,-1.0641,0.53622,0.53622,-0.39028,-0.39028,-0.58681,-0.58681,0.36074,0.36074,-1.1694,-1.1694,-1.752,-1.752,-0.9167,-0.9167,0.42391,-0.90968,-0.90968,-0.13058,-0.13058,-1.6256,-1.6256,1.1328,1.1328,-1.1764,-1.1764,0.20633,0.20633,-0.50258,-0.50258,-0.11654,-0.11654,0.087005,0.087005,1.7365,1.7365,1.2241,1.2241,0.71871,0.71871,0.53622,0.53622,0.44497,0.44497,-1.3519,-1.3519,0.55727,0.55727,0.2344,0.2344,-0.89564,-0.57277,-0.57277,-0.5096,-0.5096,-0.1376,-0.1376,-1.2115,-1.2115,0.62746,0.62746,-0.004241,-0.004241,-1.3449,-1.3449,-0.37624,-0.37624,2.319,2.319,0.44497,0.44497,2.4664,2.4664,-0.23586,-0.23586,-0.20779,-0.20779,0.2695,0.2695,-1.78,-1.78,1.4136,1.4136,-0.11654,-0.11654,0.57131,0.57131,8.0
-0.70094,-0.72782,-0.72782,-0.80175,-0.80175,-0.47916,-0.47916,0.058478,0.058478,0.004714,0.004714,1.0666,-1.1915,-1.1915,-0.43212,-0.43212,-0.66062,-0.66062,-0.84207,-0.84207,-1.5276,-1.5276,-1.084,-1.084,-2.6297,-2.2131,-2.2131,-0.92272,-0.92272,-1.8569,-1.8569,-1.3259,-1.3259,-2.1257,-2.1257,-1.2319,-0.53965,-0.53965,-1.5746,-1.5746,-1.2386,-1.2386,-0.54637,-0.54637,-0.4926,-0.4926,0.065198,0.065198,-0.89583,0.52219,0.52219,-0.17674,-0.17674,1.1674,1.1674,0.08536,0.08536,0.22649,0.22649,0.91198,-0.002007,-0.002007,-0.87567,-0.87567,0.30714,0.30714,1.2413,1.2413,-0.43884,-0.43884,0.098801,0.098801,0.14584,-0.98992,-0.98992,1.1606,1.1606,0.065198,0.065198,0.77085,0.77085,-0.31115,-0.31115,0.38106,-0.13642,-0.13642,-1.2386,-1.2386,0.64988,0.64988,1.6916,1.6916,-0.069212,-0.069212,0.17273,0.17273,-1.0638,0.17273,0.17273,0.50203,0.50203,0.31386,0.31386,0.19289,0.19289,-0.80175,-0.80175,0.30714,0.42138,0.42138,1.295,1.295,1.1606,1.1606,0.60956,0.60956,2.1015,2.1015,0.86494,0.86494,0.28697,0.8851,0.8851,0.058478,0.058478,1.5034,1.5034,1.9335,1.9335,0.91198,0.91198,0.73053,0.76413,0.76413,-0.028889,-0.028889,1.2413,1.2413,0.99263,0.99263,1.5168,1.5168,1.2682,1.2682,8.0
-0.49717,-0.49717,-0.61085,-0.61085,-1.0818,-1.0818,-0.85443,-0.85443,-1.2442,-1.2442,-0.74076,-0.74076,-1.6501,-1.6501,-2.0399,-2.0399,-1.3254,-1.3254,-1.2726,-1.2726,-1.4796,-1.4796,-1.1467,-1.1467,-0.48093,-0.48093,-1.3416,-1.3416,-1.0046,-1.0046,-0.72858,-0.72858,-1.0655,-1.0655,-1.3578,-1.3578,-0.9275,-0.9275,-0.80165,-0.80165,-1.6501,-1.6501,-0.74076,-0.74076,-2.117,-2.117,-0.1927,-0.1927,-0.53777,-0.53777,-0.18864,-0.18864,0.079305,0.079305,-0.88285,-0.88285,0.51775,0.51775,-0.058725,-0.058725,0.14426,0.14426,0.046828,0.046828,0.37972,0.37972,0.14832,0.14832,1.3744,1.3744,1.0618,1.0618,1.0618,1.8331,1.8331,0.071186,0.071186,-0.14398,-0.14398,1.2079,1.2079,0.82223,0.82223,2.0239,2.0239,1.1592,1.1592,0.54211,0.54211,0.57865,0.57865,-0.16022,-0.16022,1.4068,1.4068,-0.050605,-0.050605,0.86283,0.86283,0.030589,0.030589,0.050887,0.050887,0.17268,0.17268,0.75728,0.75728,-0.087143,-0.087143,0.29447,0.29447,0.46092,0.46092,0.28229,0.28229,-0.80571,-0.80571,0.21734,0.21734,0.30665,0.30665,0.91561,0.91561,2.0036,2.0036,1.0049,1.0049,1.0577,1.0577,2.0889,2.0889,0.53805,0.53805,1.1998,1.1998,1.2891,1.2891,0.26199,0.26199,0.23763,0.23763,0.87095,0.87095,0.87095,8.0
1.2972,1.8968,1.8968,1.7872,2.3352,2.3352,1.5744,1.5744,1.4326,2.0967,2.0967,1.5486,1.1489,1.1489,1.3617,1.3617,1.3681,1.02,1.02,1.1618,0.60734,0.60734,-0.29527,-0.29527,-0.41777,-0.46935,-0.46935,-0.26949,1.2521,1.2521,-0.15988,-0.15988,1.1231,-1.3397,-1.3397,-0.54672,-0.67566,-0.67566,-1.4364,-1.4364,-1.1785,-1.7588,-1.7588,-0.67566,-2.1392,-2.1392,-1.5009,-1.5009,-0.40488,-1.3075,-1.3075,-0.4629,-0.55961,-0.55961,1.4713,1.4713,0.28498,0.49774,0.49774,0.007746,0.1238,0.1238,0.007746,0.007746,0.89102,0.25274,0.25274,-0.37909,-0.3533,-0.3533,0.51063,0.51063,-0.61119,0.54287,0.54287,1.4004,-0.35975,-0.35975,1.3552,1.3552,-0.2308,0.54931,0.54931,0.87812,0.25919,0.25919,-1.2559,-1.2559,-0.018043,0.91036,0.91036,0.45261,0.085113,0.085113,-0.50159,-0.50159,-0.51448,0.65892,0.65892,0.18182,-0.13409,-0.13409,-0.33396,-0.33396,0.85878,-0.20501,-0.20501,-0.54672,0.14314,0.14314,-1.127,-1.127,-0.43067,-1.6041,-1.6041,-0.52738,-0.93355,-0.93355,-0.67566,-0.67566,-1.1785,-0.85618,-0.85618,-0.86908,-0.85618,-0.85618,-0.52093,-0.52093,-0.25659,-1.3913,-1.3913,-1.2559,-0.1083,-0.1083,-0.63698,-0.63698,-0.13409,-0.05028,-0.05028,-0.86263,0.92325,0.92325,0.51063,0.51063,8.0
-0.4321,-0.4321,-1.1673,-1.1673,-0.07074,-0.07074,-0.07074,0.40277,0.40277,0.51491,0.51491,0.51491,0.29062,0.29062,-0.19535,-0.19535,-0.19535,-0.83084,-0.83084,-0.81215,-0.81215,-1.6906,-1.6906,-1.6906,-2.3324,-2.3324,-1.3417,-1.3417,-1.3417,-1.7093,-1.7093,-1.6844,-1.6844,-1.6844,-0.58163,-0.58163,0.58345,0.58345,0.58345,-0.80592,-0.80592,0.7392,0.7392,-0.55048,-0.55048,-0.55048,0.76413,0.76413,0.16601,0.16601,0.16601,-1.404,-1.404,-0.59409,-0.59409,-0.59409,1.1878,1.1878,0.87004,0.87004,0.87004,-1.3043,-1.3043,0.24701,0.24701,-0.51933,-0.51933,-0.51933,-0.45079,-0.45079,0.76413,0.76413,0.76413,-1.2358,-1.2358,1.0133,1.0133,1.0133,0.57722,0.57722,1.8731,1.8731,-0.82461,-0.82461,-0.82461,-0.59409,-0.59409,0.52737,0.52737,0.52737,1.3311,1.3311,-0.19535,-0.19535,-0.19535,-0.61901,-0.61901,0.10371,0.10371,0.10371,1.8544,1.8544,1.7734,1.7734,1.3373,1.3373,1.3373,1.8357,1.8357,0.84512,0.84512,0.84512,-0.25142,-0.25142,0.85135,0.85135,0.85135,-0.40095,-0.40095,-0.58163,-0.58163,-0.58163,0.50245,0.50245,-1.7467,-1.7467,0.5336,0.5336,0.5336,0.38407,0.38407,-0.91807,-0.91807,-0.91807,0.58345,0.58345,1.6488,1.6488,1.6488,0.68936,0.68936,0.50245,0.50245,0.50245,8.0
1.6302,0.78673,0.78673,1.1611,1.6032,1.6032,1.5806,1.4453,1.4453,0.87694,1.8332,1.8332,0.58825,0.58825,0.20483,0.9446,0.9446,0.77771,1.7926,1.7926,2.1174,2.1309,2.1309,1.9731,1.9731,1.8332,2.2392,2.2392,1.8152,1.5942,1.5942,0.99422,0.11462,0.11462,0.83635,0.83635,-0.19212,0.51608,0.51608,-0.52592,-0.15152,-0.15152,-0.75597,-1.4596,-1.4596,-1.2206,-1.807,-1.807,-2.3483,-2.3483,-1.2657,-1.7438,-1.7438,-1.2431,-1.0266,-1.0266,0.35369,-0.95444,-0.95444,-0.30038,-0.30038,-1.4732,-0.51238,-0.51238,-0.5214,0.074021,0.074021,-0.24173,-0.92287,-0.92287,-1.0717,-1.0717,-0.90933,-0.73792,-0.73792,-0.097389,0.11011,0.11011,-0.58907,-0.079346,-0.079346,-0.54847,0.17777,0.17777,-0.77401,-0.77401,0.22288,0.078532,0.078532,0.15522,-0.4357,-0.4357,-0.11994,-0.31391,-0.31391,-0.34097,-0.34097,-0.58907,-0.56651,-0.56651,0.15522,-0.53043,-0.53043,-0.16054,0.36722,0.36722,-0.25076,-0.25076,-0.079346,-0.68379,-0.68379,-0.71988,-0.96797,-0.96797,-0.30038,-1.2431,-1.2431,-0.17407,-0.63417,-0.63417,-0.21016,-0.21016,-0.37706,-0.53945,-0.53945,-0.44021,0.15522,0.15522,-0.079346,-0.24625,-0.24625,0.4845,0.4845,-0.61162,0.79124,0.79124,0.24543,-0.42217,-0.42217,0.47999,0.074021,0.074021,-0.11994,-0.11994,8.0
-0.60798,-1.7564,-1.7564,-0.25028,0.1639,0.1639,-0.39461,1.0864,1.0864,1.055,0.47768,0.47768,1.9461,0.96089,0.96089,1.1994,0.019567,0.019567,0.58436,-0.72721,-0.72721,1.7453,-0.25655,-0.25655,1.5194,-0.1687,-0.1687,-0.1687,-0.36324,-0.36324,-0.48247,1.4441,1.4441,-0.99706,-0.72094,-0.72094,-0.49502,-1.0284,-1.0284,0.10742,-0.39461,-0.39461,-1.1665,-1.2167,-1.2167,-1.3861,-0.97823,-0.97823,-2.842,-0.5264,-0.5264,-0.85272,-1.0912,-1.0912,-1.8631,-1.9133,-1.9133,-1.2606,-1.2418,-1.2418,-0.94685,-1.4803,-1.4803,-0.47619,-1.4803,-1.4803,0.40865,-0.036912,-0.036912,-1.4552,-0.30048,-0.30048,0.52788,0.025843,0.025843,-1.1602,-0.5013,-0.5013,0.4965,-2.02,-2.02,-0.54522,0.76007,0.76007,-0.28793,-0.17497,-0.17497,-0.2691,-0.5013,-0.5013,0.48395,0.17645,0.17645,0.32079,1.6135,1.6135,0.57181,0.55298,0.55298,2.4795,1.0425,1.0425,1.3249,0.78517,0.78517,0.92951,0.11997,0.11997,0.4463,1.168,1.168,0.46513,0.1388,0.1388,-0.46992,0.56553,0.56553,0.54043,-0.51385,-0.51385,0.37099,0.21411,0.21411,-0.12477,-0.12477,-0.12477,0.34589,0.32706,0.32706,1.0738,0.7789,0.7789,1.0048,1.2119,1.2119,1.0236,-0.25028,-0.25028,1.1931,1.3813,1.3813,2.1658,1.8395,1.8395,8.0
0.73394,1.5629,1.9587,1.3052,0.72648,2.2238,1.7197,1.8802,1.8802,2.052,1.1895,1.716,1.2754,1.6898,0.78622,1.3986,1.3986,1.253,1.6487,1.6039,1.2081,1.3314,1.6114,1.4509,1.4919,1.4919,1.4135,1.6077,1.1073,1.2903,0.89823,1.5629,0.92811,0.92811,0.51364,0.80862,0.92811,1.0887,1.0999,0.31948,1.4733,0.91317,0.91317,0.86463,0.51738,-0.40116,-0.38249,-0.20326,0.60326,0.26347,0.26347,0.99905,0.40909,-0.23687,-0.57292,-0.48704,-0.38249,0.06931,-0.04644,-0.04644,0.058109,-0.39743,-0.41236,-0.27047,-0.66253,-0.9127,-0.22567,-0.22567,-0.48704,-1.133,-0.44597,-0.9127,-0.41236,-1.0509,-1.6557,-1.133,-1.133,-1.1927,-0.97245,-0.76335,-1.0994,-0.8791,-1.1629,-1.245,-1.245,-0.23687,-1.2151,-0.44597,0.41283,-0.14726,-1.0135,-1.4653,-0.094981,-0.094981,-0.076311,-0.51691,-1.0807,-0.66627,-0.70361,-0.71107,-0.67,-0.67,-0.33768,-1.0845,-0.66253,-0.21447,-0.50571,-0.71107,-0.80442,-1.0397,-1.0397,-0.4497,0.12905,-0.76708,-1.1293,-0.70734,-1.2898,-1.1591,-1.1591,0.13652,-1.5475,0.2336,-0.93511,-1.021,0.031971,-0.39369,-0.34889,-0.34889,-0.49451,-1.2674,-0.51691,-1.6931,-0.63266,-0.51691,-0.72601,-0.72601,0.12905,-1.5101,-1.0247,-0.30035,-0.37129,-1.077,-0.1958,-0.1958,8.0
1.7423,1.7501,2.6828,2.6828,2.2339,1.4598,1.4598,1.6843,2.1294,2.1294,2.3577,1.9165,2.2339,2.2339,1.4869,1.7694,1.7694,1.8507,2.0752,2.0752,1.1076,0.98377,0.98377,1.038,0.99925,0.86766,0.86766,0.13618,0.027817,0.027817,0.39936,-1.3732,-1.3732,-1.3268,-1.8531,-1.8531,-1.2416,-0.87395,-1.3229,-1.3229,-1.559,-1.0365,-1.0365,-0.51402,-0.3863,-0.3863,-0.51015,-0.57207,-0.66883,-0.66883,-0.49467,-0.16957,-0.16957,-0.27406,-0.46757,-0.46757,-0.1657,-0.014755,-0.014755,-0.76945,-0.53724,-1.0713,-1.0713,-0.23149,0.31035,0.31035,-0.91265,0.12844,0.12844,-0.87395,-0.26245,-0.26245,-0.90104,-0.61851,-0.88943,-0.88943,-0.59916,0.17489,0.17489,-0.065069,0.15554,0.15554,-0.30502,0.34905,-0.15021,-0.15021,-0.24697,-1.4584,-1.4584,0.07426,0.008466,0.008466,-0.87395,-0.13473,-0.13473,-1.0675,-0.65722,-0.45983,-0.45983,-0.13086,-1.4042,-1.4042,-0.11538,-0.16182,-0.16182,0.043298,-1.1333,-1.1333,-0.26245,-0.28954,-0.92814,-0.92814,-0.25858,-0.48306,-0.48306,-0.27406,-0.32438,-0.32438,-0.22375,-0.44048,0.26777,0.26777,0.016207,-0.053458,-0.053458,-0.034107,-0.003145,-0.003145,-0.58755,0.78252,0.78252,-0.037977,0.054909,-0.44822,-0.44822,-0.14634,0.58126,0.58126,0.49225,-0.45983,-0.45983,-0.27019,0.24455,0.24455,8.0
1.1499,1.1635,2.5505,0.92781,0.92781,0.63772,0.92781,0.57879,0.39296,0.39296,1.2134,1.3176,-0.29147,-0.29147,-0.29147,0.084735,1.3357,0.9958,0.9958,1.5261,0.53347,0.95954,0.55613,0.55613,2.0655,0.55613,1.4808,1.4808,-0.028581,1.8026,-0.001385,0.7873,0.7873,-0.16456,-0.46372,1.227,0.9822,0.9822,1.8933,1.5533,1.2678,1.2678,0.71931,0.46095,1.8933,0.7873,0.7873,0.32497,0.51534,0.24338,1.4627,1.4627,1.1816,1.3221,-0.35946,-0.35946,-1.1255,1.0275,0.49267,0.57426,0.57426,-0.42292,0.21165,-0.096571,-0.096571,-0.096571,0.37936,0.94594,1.0049,1.0049,0.55613,0.88248,-0.082973,0.56066,0.56066,-0.26881,-0.23708,-0.046711,-0.046711,-0.99404,-0.65862,-0.5589,0.15726,0.15726,-0.9759,-0.21895,-1.4745,-1.1209,-1.1209,-0.97137,-1.2796,-1.4564,-1.4564,-1.7057,-0.26428,-1.3702,-2.4989,-2.4989,-0.82633,-1.1844,-0.95777,-0.66768,-0.66768,-1.6875,-2.2405,-0.60423,-0.60423,-0.60423,-0.94871,-1.0348,-0.59516,-0.59516,0.49267,-0.50451,-0.62689,-0.66315,-0.66315,-1.4292,-1.2569,-0.86712,-0.86712,-1.4201,-0.99404,-0.18722,-0.39119,-0.39119,-1.3295,-0.94871,-0.3368,-0.16003,-0.16003,-1.053,-1.8779,-1.13,-1.13,0.39296,-0.014983,-0.1555,0.47908,0.47908,-1.0394,-0.18722,-0.77647,-0.77647,9.0
1.3013,0.81539,0.69237,0.69237,0.19417,-0.088757,-0.5562,-0.5562,0.53861,1.3997,-0.99905,-0.99905,0.9999,-0.70997,-0.027251,-0.027251,-1.8417,0.18187,-1.9647,-1.9647,-0.74687,-1.2143,-1.5526,-1.5526,-0.61156,-2.8073,0.41559,0.41559,0.54476,-0.70997,-0.21792,-0.21792,1.0491,1.2828,-0.24252,-0.24252,-0.064154,-0.10106,-0.10106,-2.057,0.071159,-1.405,-1.405,1.3259,1.6027,-0.12566,-0.12566,2.2239,1.5166,0.84614,0.84614,-0.46395,0.72313,0.76003,0.76003,-0.41474,0.9999,0.31103,0.31103,2.5499,0.70467,0.72928,0.72928,0.83384,1.5166,0.41559,0.41559,2.2423,0.34794,0.514,0.514,1.9594,1.0061,1.0061,1.4858,0.514,0.4894,0.4894,0.23723,0.73543,0.52631,0.52631,0.046557,-0.67922,1.2644,1.2644,1.0614,0.39099,0.88304,0.88304,-0.44549,-0.48855,0.26798,0.26798,0.19417,-0.78378,-1.0729,-1.0729,0.058858,-0.79608,-0.41474,-0.41474,0.85229,0.61241,-0.82683,-0.82683,-1.448,0.96915,0.96915,1.3382,0.003502,0.30488,0.30488,0.20647,-1.3312,-1.3742,-1.3742,-0.37169,-2.0816,-1.325,-1.325,-2.2784,0.14497,0.11421,0.11421,-0.43319,0.45865,-0.25482,-0.25482,-1.4296,-0.42089,0.14497,0.14497,0.87689,-0.4947,-1.4665,-1.4665,-0.31018,-1.2881,-0.16256,-0.16256,-1.7064,-0.37784,-0.37784,9.0
0.43762,1.1411,-0.48283,0.34782,1.2907,-0.14608,-0.14608,-0.11615,0.51245,0.25054,1.0887,1.1635,1.1635,0.16074,0.99138,1.7023,-0.61005,0.60225,0.60225,-0.30323,-2.2264,0.41517,2.2187,-0.42296,-2.0618,-2.0618,0.55735,1.7023,0.19815,-0.28826,-0.7223,-0.7223,-1.7475,-0.53521,-0.50528,-0.90938,0.56484,0.56484,-1.538,-0.63998,-2.9673,-1.8672,-1.1788,-1.1788,-1.0965,-1.4706,-1.6427,-1.8223,-1.7849,-0.70733,-0.70733,-1.1563,-0.39303,-1.3958,-0.37058,0.5798,0.5798,-0.35561,0.77437,0.28047,0.13829,0.018552,0.018552,0.011069,-0.57263,0.58729,0.72199,0.093386,0.093386,1.3431,0.93152,-1.4257,-0.30323,0.041002,0.47504,0.47504,0.4002,0.96145,0.45259,-1.3883,-2.2863,-2.2863,0.43762,1.7023,-0.071247,0.8492,1.0812,1.0812,1.6799,0.73695,-0.46786,0.87913,1.388,1.388,0.40769,-0.033831,0.95397,0.97642,-1.1339,-0.23588,-0.23588,1.2234,0.76688,0.093386,0.88662,-0.84203,-0.84203,0.75192,-0.64746,-0.086214,-0.34065,1.1635,1.1635,0.4002,-1.1863,1.1111,1.1336,0.34034,0.34034,0.69205,0.52742,0.041002,0.79682,-0.89441,-0.10118,-0.10118,-0.72978,0.18319,-0.003898,1.2309,0.73695,0.73695,-0.61753,-1.0291,0.51245,0.018552,0.42265,0.42265,1.2234,-1.6951,-1.059,1.1186,-0.6774,-0.6774,9.0
